src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.164,172.217.194.138,9574,443,6,2023-07-19 10:55:19,39356.94694519043,3074.425467211873,50.81694987127064,25.40847493563532,25.40847493563532,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,256,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
52.198.247.96,192.168.50.164,443,9383,6,2023-07-19 10:55:19,128649.95002746582,20124.376258578162,31.09212245435019,15.546061227175095,15.546061227175095,2,2,695,1894,641.0,54.0,347.5,293.5,1304.0,590.0,947.0,357.0,1304,54,647.25,443.4475025298936,196645.6875,40,40,20,1,42883.31667582194,122413.87367248535,195.02639770507812,56287.216547598735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,647.25,308,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.5,947.0,0,2,2,695,1894
192.168.50.164,52.163.231.110,5448,443,6,2023-07-19 10:54:00,120159226.89437866,7.656507317650192,0.08322290562663252,0.058256033938642766,0.024966871687989757,7,3,614,306,113.0,54.0,87.71428571428571,29.197427899018216,102.0,102.0,102.0,0.0,113,54,92.0,25.29031435154573,639.6,140,60,20,4,13351025.210486518,39962445.974349976,39613.962173461914,18814974.186424658,120159226.89437866,39962445.974349976,92806.10084533691,20026537.81572978,19932877.952994928,80110723.97232056,40055549.86000061,40055174.11231995,40055361.98616028,187.87384033203125,0,0,0,0,1,0,0,0,0,0,0,0.42857142857142855,92.0,256,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.71428571428571,102.0,0,7,3,614,306
192.168.50.164,192.168.50.200,64585,53,17,2023-07-19 10:55:21,51352.02407836914,6134.130166306074,38.94685819876872,19.47342909938436,19.47342909938436,1,1,89,226,89.0,89.0,89.0,0.0,226.0,226.0,226.0,0.0,226,89,157.5,68.5,4692.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,157.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,226.0,0,1,1,89,226
192.168.50.164,20.189.173.6,9586,443,6,2023-07-19 10:55:21,1979537.9638671875,5541.6972042148755,11.618872898536202,6.06202064271454,5.556852255821662,12,11,4926,6044,1052.0,54.0,410.5,441.94202108421416,1304.0,54.0,549.4545454545455,516.6745702763471,1304,54,476.95652173913044,484.14177570129806,234393.25897920597,240,220,20,6,89978.99835759943,338573.9326477051,0.0,131406.55455818446,1979537.9638671875,560549.0207672119,179.05235290527344,179957.99671519885,181822.61775928992,1640682.9357147217,514697.0748901367,0.0,164068.29357147217,177146.02453536936,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,476.95652173913044,64240,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4484.0,4.0,0.0,9857054.054507338,410.5,549.4545454545455,0,12,11,4926,6044
192.168.50.164,104.18.3.161,9442,443,6,2023-07-19 10:55:23,39211.03477478027,3085.8660245769565,51.006049993007544,25.503024996503772,25.503024996503772,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,1034,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,34.76.50.154,9420,443,6,2023-07-19 10:55:23,194532.8712463379,622.0028482835537,10.281038814604194,5.140519407302097,5.140519407302097,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,258,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.67.201.225,5499,443,6,2023-07-19 10:55:25,313566.9231414795,4719.885583506628,22.32378316523405,9.567335642243165,12.756447522990888,3,4,409,1071,206.0,54.0,136.33333333333334,62.69680126520721,862.0,54.0,267.75,343.62652327781683,862,54,211.42857142857142,270.9021210394512,73387.95918367346,60,80,20,2,52261.153856913246,133363.0084991455,55.07469177246094,47124.97120983698,313566.9231414795,266848.087310791,46718.83583068848,156783.46157073975,110064.62574005127,221383.09478759766,133363.0084991455,55.07469177246094,73794.36492919922,55337.49015046171,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,211.42857142857142,258,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.33333333333334,267.75,0,3,4,409,1071
192.168.50.164,172.217.194.101,9576,443,6,2023-07-19 10:55:25,49798.96545410156,2429.7693515645947,40.1614768853652,20.0807384426826,20.0807384426826,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,256,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,74.125.200.138,9482,443,6,2023-07-19 10:55:26,46457.05223083496,2604.5561263503632,43.050514485129966,21.525257242564983,21.525257242564983,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,258,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,20.198.162.78,5482,443,6,2023-07-19 10:55:26,94618.7973022461,4026.684029632616,31.70617346167414,21.137448974449427,10.568724487224713,2,1,152,229,98.0,54.0,76.0,22.0,229.0,229.0,229.0,0.0,229,54,127.0,74.32810146012521,5524.666666666667,40,20,20,1,47309.39865112305,54687.0231628418,39931.7741394043,7377.62451171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,127.0,255,7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,229.0,0,2,1,152,229
192.168.50.164,142.251.10.95,9221,443,6,2023-07-19 10:55:12,16007495.880126953,130.62630255591336,1.37435612445246,0.5622365963669155,0.8121195280855446,9,13,1060,1031,282.0,54.0,117.77777777777777,89.39522455276628,123.0,54.0,79.3076923076923,24.533758893487704,282,54,95.04545454545455,63.10847607149229,3982.679752066115,180,260,20,6,762261.708577474,11841963.052749634,30.994415283203125,2584985.7239474435,15961331.844329834,11892241.954803467,254.8694610595703,1995166.4805412292,3909094.7119903555,15957216.97807312,11889374.97138977,30.994415283203125,1329768.0815060933,3326305.886029349,0,0,0,0,1,0,0,0,0,0,0,1.4444444444444444,95.04545454545455,258,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,4.0,0.0,841.5556692780251,117.77777777777777,79.3076923076923,0,9,13,1060,1031
192.168.50.164,172.253.118.188,5616,5228,6,2023-07-19 10:55:28,41424.03602600098,2921.009433364989,48.281147658925434,24.140573829462717,24.140573829462717,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,258,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,192.168.50.200,50242,53,17,2023-07-19 10:55:34,45722.96142578125,6320.675454697147,43.74169864842316,21.87084932421158,21.87084932421158,1,1,80,209,80.0,80.0,80.0,0.0,209.0,209.0,209.0,0.0,209,80,144.5,64.5,4160.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,144.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,209.0,0,1,1,80,209
192.168.50.164,192.168.50.200,50967,53,17,2023-07-19 10:55:34,223868.13163757324,1380.276852000754,8.933830757286433,4.4669153786432165,4.4669153786432165,1,1,80,229,80.0,80.0,80.0,0.0,229.0,229.0,229.0,0.0,229,80,154.5,74.5,5550.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,154.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,229.0,0,1,1,80,229
192.168.50.164,143.244.210.202,9589,443,6,2023-07-19 10:55:35,1246596.097946167,13253.691413939823,34.4939311705249,15.241504470697048,19.25242669982785,19,24,2178,14344,437.0,54.0,114.63157894736842,110.17985799606588,1304.0,54.0,597.6666666666666,568.353811947765,1304,54,384.2325581395349,493.15278245888896,243199.66684694428,380,480,20,8,29680.85947490874,259357.92922973633,0.0,69432.1608498967,1044446.9451904297,260819.9119567871,66.04194641113281,58024.8302883572,92395.51948839166,1039636.1351013184,369971.99058532715,0.0,45201.57109136167,99338.5920383585,0,0,0,0,1,0,0,0,0,0,0,1.263157894736842,384.2325581395349,64240,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6468.5,7.5,0.0,13630171.024365738,114.63157894736842,597.6666666666666,0,19,24,2178,14344
192.168.50.164,74.125.24.102,9481,443,6,2023-07-19 10:55:26,14786686.182022095,27.727646002150568,0.4057704292997644,0.2028852146498822,0.2028852146498822,3,3,163,247,55.0,54.0,54.333333333333336,0.4714045207910317,127.0,54.0,82.33333333333333,31.961782734314987,127,54,68.33333333333333,26.587382136812355,706.8888888888888,60,60,20,1,2957337.236404419,14677041.053771973,277.0423889160156,5859901.6485672835,14786686.182022095,14731053.113937378,55633.0680847168,7393343.091011047,7337710.022926331,14732972.145080566,14677041.053771973,55931.09130859375,7366486.072540283,7310554.981231689,0,0,0,0,1,0,0,0,0,0,0,1.0,68.33333333333333,258,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,82.33333333333333,0,3,3,163,247
192.168.50.164,192.168.50.200,61070,53,17,2023-07-19 10:55:41,44210.91079711914,5835.663535274006,45.237701823829504,22.618850911914752,22.618850911914752,1,1,85,173,85.0,85.0,85.0,0.0,173.0,173.0,173.0,0.0,173,85,129.0,44.0,1936.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,173.0,0,1,1,85,173
192.168.50.164,192.168.50.200,51887,53,17,2023-07-19 10:55:41,42978.04832458496,5677.316898087794,46.535384410555686,23.267692205277843,23.267692205277843,1,1,85,159,85.0,85.0,85.0,0.0,159.0,159.0,159.0,0.0,159,85,122.0,37.0,1369.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,122.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,159.0,0,1,1,85,159
192.168.50.164,192.168.50.200,50846,53,17,2023-07-19 10:55:41,5458.831787109375,45430.96575821104,366.37875611460515,183.18937805730258,183.18937805730258,1,1,75,173,75.0,75.0,75.0,0.0,173.0,173.0,173.0,0.0,173,75,124.0,49.0,2401.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,124.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,173.0,0,1,1,75,173
192.168.50.164,192.168.50.200,62764,53,17,2023-07-19 10:55:41,50979.8526763916,4668.510941190226,39.2311843797498,19.6155921898749,19.6155921898749,1,1,75,163,75.0,75.0,75.0,0.0,163.0,163.0,163.0,0.0,163,75,119.0,44.0,1936.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,119.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,163.0,0,1,1,75,163
192.168.50.164,35.244.233.98,62626,443,17,2023-07-19 10:55:41,440230.131149292,24151.004776168873,54.51694080399294,27.25847040199647,27.25847040199647,12,12,5690,4942,1292.0,73.0,474.1666666666667,492.7208190806996,1292.0,64.0,411.8333333333333,455.92576759331723,1292,64,443.0,475.70202508152795,226292.41666666666,96,96,8,12,19140.440484751827,260188.10272216797,0.0,54193.397873779606,424220.08514404297,266602.9930114746,48.87580871582031,38565.46228582209,75757.45441776038,379631.04248046875,260462.99934387207,0.0,34511.91295276989,74271.26928326426,0,0,0,0,1,0,0,0,0,0,0,1.0,443.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772.0,6.0,712.0,5.0,3848434.6115300413,1486483.0502737681,474.1666666666667,411.8333333333333,0,12,12,5690,4942
192.168.50.164,15.197.213.252,5615,443,6,2023-07-19 10:55:41,40256.97708129883,3005.6901628664496,49.68082913828842,24.84041456914421,24.84041456914421,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,257,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,54.156.39.101,9577,443,6,2023-07-19 10:55:27,15257755.041122437,37.751294240048736,0.5898639725007615,0.262161765555894,0.3277022069448675,4,5,217,359,55.0,54.0,54.25,0.4330127018922193,100.0,54.0,71.8,18.093092604637828,100,54,64.0,16.06237840420901,258.0,80,100,20,1,1907219.3801403046,14759677.88696289,32.901763916015625,4858915.88752445,14993010.0440979,14992906.093597412,32.901763916015625,4997670.0146993,7067699.210966451,15024916.887283325,14759677.88696289,41.961669921875,3756229.2218208313,6353765.421691444,0,0,0,0,1,0,0,0,0,0,0,1.25,64.0,258,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,71.8,0,4,5,217,359
192.168.50.164,54.156.39.101,9578,443,6,2023-07-19 10:55:26,16009866.952896118,39.35073301068474,0.6246148096934085,0.3123074048467043,0.3123074048467043,5,5,271,359,55.0,54.0,54.2,0.4,100.0,54.0,71.8,18.093092604637828,100,54,63.0,15.53061492665374,241.2,100,100,20,1,1778874.1058773464,14530468.940734863,44.10743713378906,4518995.91159016,15778231.859207153,14762835.025787354,173.80714416503906,3944557.9648017883,6259643.954011269,15777811.050415039,14530468.940734863,44.10743713378906,3944452.7626037598,6132976.991252244,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,256,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,71.8,0,5,5,271,359
192.168.50.164,172.253.118.188,5617,5228,6,2023-07-19 10:55:44,47380.20896911621,2553.8089137359293,42.21171758241205,21.105858791206025,21.105858791206025,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5623,5228,6,2023-07-19 10:55:44,39443.016052246094,3067.7167242921732,50.70606155854832,25.35303077927416,25.35303077927416,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5620,5228,6,2023-07-19 10:55:44,46825.88577270508,2584.0408142483275,42.71141841732773,21.355709208663864,21.355709208663864,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5622,5228,6,2023-07-19 10:55:44,46073.91357421875,2626.214936247723,43.40851134293757,21.704255671468786,21.704255671468786,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5619,5228,6,2023-07-19 10:55:44,38995.02754211426,3102.959726578502,51.2885905219587,25.64429526097935,25.64429526097935,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5618,5228,6,2023-07-19 10:55:44,52528.14292907715,2303.527085725698,38.074827863234674,19.037413931617337,19.037413931617337,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5621,5228,6,2023-07-19 10:55:44,48412.08457946777,2499.375952328187,41.31199921203615,20.655999606018074,20.655999606018074,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,20.205.243.166,9538,443,6,2023-07-19 10:55:15,30047936.91635132,16.90631877370454,0.26624124053078013,0.09984046519904256,0.1664007753317376,3,5,163,345,55.0,54.0,54.333333333333336,0.4714045207910317,93.0,54.0,69.0,14.939879517586478,93,54,63.5,13.784048752090222,190.0,60,100,20,1,4292562.416621617,29961180.925369263,72.00241088867188,10479186.352820998,30008980.03578186,30008628.845214844,351.19056701660156,15004490.01789093,15004138.827323914,30001132.96508789,29961180.925369263,72.00241088867188,7500283.241271973,12967815.199630633,0,0,0,0,1,0,0,0,0,0,0,1.6666666666666667,63.5,254,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,69.0,0,3,5,163,345
192.168.50.164,140.82.114.26,9539,443,6,2023-07-19 10:55:31,14990997.076034546,22.480159144233788,0.333533518460442,0.13341340738417679,0.20012011107626518,2,3,138,199,83.0,55.0,69.0,14.0,79.0,54.0,66.33333333333333,10.208928554075703,83,54,67.4,11.943198901466893,142.64,40,60,20,2,3747749.2690086365,14438301.801681519,462.0552062988281,6173235.106352758,0,0.0,0.0,0.0,0.0,14695066.928863525,14438301.801681519,256765.12718200684,7347533.464431763,7090768.337249756,0,0,0,0,1,0,0,0,0,0,0,1.5,67.4,254,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,66.33333333333333,0,2,3,138,199
192.168.50.164,15.197.206.217,9331,80,6,2023-07-19 10:55:46,391324.9969482422,1040.0562273659993,10.221682824235867,5.110841412117933,5.110841412117933,2,2,254,153,200.0,54.0,127.0,73.0,99.0,54.0,76.5,22.5,200,54,101.75,59.62539308046531,3555.1875,40,40,20,1,130441.66564941406,295965.90995788574,45798.06327819824,117053.39681309224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,101.75,257,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,76.5,0,2,2,254,153
20.205.243.168,192.168.50.164,443,9540,6,2023-07-19 10:55:50,49386.97814941406,16016.36766693701,242.97902908121887,121.48951454060943,121.48951454060943,6,6,387,404,93.0,54.0,64.5,15.46770829825802,110.0,54.0,67.33333333333333,20.997354330698162,110,54,65.91666666666667,18.495307212611767,342.07638888888886,120,120,20,2,4489.7252863103695,48336.98272705078,38.14697265625,13865.770762636299,49386.97814941406,48974.99084472656,52.928924560546875,9877.395629882812,19548.819459305687,509.02366638183594,150.91896057128906,38.14697265625,101.80473327636719,45.80293321624794,0,0,0,0,1,0,0,0,0,0,0,1.0,65.91666666666667,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,67.33333333333333,0,6,6,387,404
192.168.50.200,224.0.0.251,5353,5353,17,2023-07-19 10:54:52,63820176.124572754,71.02769492757093,0.1566902601534766,0.1566902601534766,0.0,10,0,4533,0,558.0,209.0,453.3,159.9318917539588,0.0,0.0,0.0,0.0,558,209,453.3,159.9318917539588,25578.21,80,0,8,10,7091130.680508084,32000828.02772522,248898.98300170898,10076003.20777817,63820176.124572754,32000828.02772522,248898.98300170898,7091130.680508084,10076003.20777817,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,453.3,0,0,0.0,0.0,0.0,0.0,15987118.005752563,999522.9244232178,5333471.337954204,5335875.914633475,1017.0,4.0,0.0,0.0,1354.921482279578,0.0,453.3,0.0,0,10,0,4533,0
192.168.50.164,192.168.50.200,58954,53,17,2023-07-19 10:55:58,124634.0274810791,1572.6042394783005,16.04698203549286,8.02349101774643,8.02349101774643,1,1,74,122,74.0,74.0,74.0,0.0,122.0,122.0,122.0,0.0,122,74,98.0,24.0,576.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,122.0,0,1,1,74,122
192.168.50.164,192.168.50.200,54430,53,17,2023-07-19 10:55:58,54982.900619506836,4164.931231706524,36.37494525507881,18.187472627539407,18.187472627539407,1,1,74,155,74.0,74.0,74.0,0.0,155.0,155.0,155.0,0.0,155,74,114.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,155.0,0,1,1,74,155
